id,url,header,address,amenities,crawler,crawled_at,Quarto,Banheiro,Garagem,condominio,preço,area_limpo,Vista exterior,Cabeamento estruturado,Circuito de segurança,Quadra poliesportiva,Espaço gourmet,Portaria 24h,Porcelanato,Ar-condicionado,Varanda,Acesso para deficientes,Piscina infantil,Gás Encanado,Fogão,Cozinha grande,Sala grande,Quintal,Salão de jogos,Janela grande,Isolamento térmico,Conexão à internet,Sala de jantar,Vigia,Copa,Janela de alumínio,Mobiliado,Spa,Bicicletário,Próximo a transporte público,Vista para lago,Ambientes integrados,Próximo a hospitais,Portão eletrônico,Sala de massagem,Mais de um andar,Armário embutido no quarto,Piso laminado,Espaço teen,Condomínio fechado,Interfone,Área de serviço,Cozinha,Churrasqueira,Perto de vias de acesso,Móvel planejado,Hall de entrada,Espaço verde / Parque,Vista para a montanha,Área de lazer,Escritório,Salão de festas,Quadra de tênis,Churrasqueira na varanda,Jardim,Depósito,Cozinha americana,Vista para o mar,Piscina para adulto,Recepção,Elevador,Próximo a shopping,Piso de madeira,Sauna,Andar inteiro,Armário na cozinha,Pista de cooper,Piscina,Closet,Armário embutido,Aceita animais,Aquecimento,TV a cabo,Box blindex,Varanda gourmet,Próximo a escola,Lavanderia,Segurança 24h,Gerador elétrico,Playground,Despensa,Academia,Estacionamento para visitantes,Lavabo,Gesso - Sanca - Teto Rebaixado,Sistema de alarme
2468374696,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cachambi-zona-norte-rio-de-janeiro-60m2-aluguel-RS950-id-2468374696/,"Apartamento com 3 Quartos para Aluguel, 60m²","Rua Engenheiro Thomaz Guimarães, 141 - Cachambi, Rio de Janeiro - RJ",Condomínio fechado,cachambi,2021-04-04 14:30:00,3.0,1.0,0,120.0,950.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289175481,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-60m2-aluguel-RS1000-id-1289175481/,"Apartamento com 2 Quartos para Aluguel, 60m²","Rua Cristóvão Colombo, 151 - Cachambi, Rio de Janeiro - RJ",,cachambi,2021-04-04 14:30:00,2.0,1.0,0,434.0,1000.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2443438055,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-60m2-aluguel-RS1200-id-2443438055/,"Apartamento com 2 Quartos para Aluguel, 60m²","Rua Garcia Redondo, 100 - Cachambi, Rio de Janeiro - RJ","Elevador, Condomínio fechado",cachambi,2021-04-04 14:30:00,2.0,1.0,0,460.0,1200.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498957881,https://www.vivareal.com.br/imovel/apartamento-1-quartos-cachambi-zona-norte-rio-de-janeiro-31m2-aluguel-RS900-id-2498957881/,"Apartamento com Quarto para Aluguel, 31m²","Rua Magalhães Couto - Cachambi, Rio de Janeiro - RJ","Área de serviço, Jardim, Interfone",cachambi,2021-04-04 14:30:00,1.0,1.0,0,270.0,900.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515806276,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-92m2-aluguel-RS800-id-2515806276/,"Apartamento com 2 Quartos para Aluguel, 92m²","Rua Americana, 21 - Cachambi, Rio de Janeiro - RJ",,cachambi,2021-04-04 14:30:00,2.0,1.0,0,350.0,800.0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427790705,https://www.vivareal.com.br/imovel/apartamento-3-quartos-rio-comprido-zona-central-rio-de-janeiro-com-garagem-120m2-aluguel-RS1900-id-2427790705/,"Apartamento com 3 Quartos para Aluguel, 120m²","Rua Barão de Itapagipe - Rio Comprido, Rio de Janeiro - RJ","Ar-condicionado, Elevador, Condomínio fechado, Portaria 24h, Armário embutido",rio_comprido,2021-04-04 14:30:00,3.0,3.0,0,1000.0,1900.0,120,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513328999,https://www.vivareal.com.br/imovel/apartamento-3-quartos-rio-comprido-zona-central-rio-de-janeiro-com-garagem-79m2-aluguel-RS1900-id-2513328999/,"Apartamento com 3 Quartos para Aluguel, 79m²","Rio Comprido, Rio de Janeiro - RJ",Elevador,rio_comprido,2021-04-04 14:30:00,3.0,1.0,0,958.0,1900.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512655602,https://www.vivareal.com.br/imovel/apartamento-2-quartos-rio-comprido-zona-central-rio-de-janeiro-67m2-aluguel-RS1350-id-2512655602/,"Apartamento com 2 Quartos para Aluguel, 67m²","Rua Campos da Paz - Rio Comprido, Rio de Janeiro - RJ",,rio_comprido,2021-04-04 14:30:00,2.0,1.0,0,212.0,1350.0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495483489,https://www.vivareal.com.br/imovel/apartamento-2-quartos-rio-comprido-zona-central-rio-de-janeiro-80m2-venda-RS310000-id-2495483489/,Apartamento com 2 Quartos à Venda/Aluguel 80m²,"Rua da Estrela, 50 - Rio Comprido, Rio de Janeiro - RJ","Elevador, Condomínio fechado",rio_comprido,2021-04-04 14:30:00,2.0,2.0,0,663.0,1200.0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493021053,https://www.vivareal.com.br/imovel/apartamento-2-quartos-rio-comprido-zona-central-rio-de-janeiro-70m2-venda-RS318000-id-2493021053/,Apartamento com 2 Quartos à Venda/Aluguel 70m²,"Rua Barão de Itapagipe, 64 - Rio Comprido, Rio de Janeiro - RJ","Elevador, Condomínio fechado, Área de serviço, Ar-condicionado, Jardim",rio_comprido,2021-04-04 14:30:00,2.0,2.0,0,1030.0,1000.0,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493240590,https://www.vivareal.com.br/imovel/apartamento-3-quartos-rio-comprido-zona-central-rio-de-janeiro-com-garagem-120m2-aluguel-RS1950-id-2493240590/,"Apartamento com 3 Quartos para Aluguel, 120m²","Rua Barão de Itapagipe, 21 - Rio Comprido, Rio de Janeiro - RJ",Condomínio fechado,rio_comprido,2021-04-04 14:30:00,3.0,2.0,0,780.0,1950.0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512942551,https://www.vivareal.com.br/imovel/apartamento-2-quartos-rio-comprido-zona-central-rio-de-janeiro-61m2-aluguel-RS1200-id-2512942551/,"Apartamento com 2 Quartos para Aluguel, 61m²","Rio Comprido, Rio de Janeiro - RJ",,rio_comprido,2021-04-04 14:30:00,2.0,1.0,0,300.0,1200.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505414233,https://www.vivareal.com.br/imovel/apartamento-2-quartos-rio-comprido-zona-central-rio-de-janeiro-82m2-aluguel-RS1200-id-2505414233/,"Apartamento com 2 Quartos para Aluguel, 82m²","Rua Itapiru, 1529 - Rio Comprido, Rio de Janeiro - RJ",Elevador,rio_comprido,2021-04-04 14:30:00,2.0,2.0,0,470.0,1200.0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513985549,https://www.vivareal.com.br/imovel/apartamento-1-quartos-rio-comprido-zona-central-rio-de-janeiro-36m2-aluguel-RS700-id-2513985549/,"Apartamento com Quarto para Aluguel, 36m²","Rua Antônio Pinto da Mota - Rio Comprido, Rio de Janeiro - RJ","Elevador, TV a cabo",rio_comprido,2021-04-04 14:30:00,1.0,1.0,0,450.0,700.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2502787375,https://www.vivareal.com.br/imovel/apartamento-2-quartos-rio-comprido-zona-central-rio-de-janeiro-com-garagem-85m2-aluguel-RS1000-id-2502787375/,"Apartamento com 2 Quartos para Aluguel, 85m²","Rua Santa Alexandrina, 565 - Rio Comprido, Rio de Janeiro - RJ",Área de serviço,rio_comprido,2021-04-04 14:30:00,2.0,2.0,0,890.0,1000.0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487218916,https://www.vivareal.com.br/imovel/apartamento-3-quartos-rio-comprido-zona-central-rio-de-janeiro-com-garagem-87m2-aluguel-RS1200-id-2487218916/,"Apartamento com 3 Quartos para Aluguel, 87m²","Rua do Matoso, 234 - Rio Comprido, Rio de Janeiro - RJ","Churrasqueira, Elevador, Salão de festas",rio_comprido,2021-04-04 14:30:00,3.0,1.0,0,945.0,1200.0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511172987,https://www.vivareal.com.br/imovel/apartamento-2-quartos-rio-comprido-zona-central-rio-de-janeiro-50m2-aluguel-RS1300-id-2511172987/,"Apartamento com 2 Quartos para Aluguel, 50m²","Rua Tenente Vieira Sampaio - Rio Comprido, Rio de Janeiro - RJ",,rio_comprido,2021-04-04 14:30:00,2.0,2.0,0,330.0,1300.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513330192,https://www.vivareal.com.br/imovel/apartamento-3-quartos-rio-comprido-zona-central-rio-de-janeiro-com-garagem-99m2-aluguel-RS1800-id-2513330192/,"Apartamento com 3 Quartos para Aluguel, 99m²","Rio Comprido, Rio de Janeiro - RJ",Elevador,rio_comprido,2021-04-04 14:30:00,3.0,2.0,0,958.0,1800.0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506586176,https://www.vivareal.com.br/imovel/apartamento-2-quartos-rio-comprido-zona-central-rio-de-janeiro-com-garagem-50m2-aluguel-RS1200-id-2506586176/,"Apartamento com 2 Quartos para Aluguel, 50m²","Rua Aristides Lobo, 115 - Rio Comprido, Rio de Janeiro - RJ","Varanda, Elevador, Condomínio fechado, Salão de festas, Conexão à internet",rio_comprido,2021-04-04 14:30:00,2.0,2.0,0,500.0,1200.0,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514748678,https://www.vivareal.com.br/imovel/apartamento-2-quartos-rio-comprido-zona-central-rio-de-janeiro-com-garagem-71m2-venda-RS440000-id-2514748678/,Apartamento com 2 Quartos para Venda/Aluguel 71m²,"Rua Santa Alexandrina - Rio Comprido, Rio de Janeiro - RJ",Interfone,rio_comprido,2021-04-04 14:30:00,2.0,1.0,0,550.0,1500.0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513649983,https://www.vivareal.com.br/imovel/apartamento-1-quartos-rio-comprido-zona-central-rio-de-janeiro-com-garagem-40m2-aluguel-RS990-id-2513649983/,"Apartamento com Quarto para Aluguel, 40m²","Rua do Bispo - Rio Comprido, Rio de Janeiro - RJ","Elevador, Condomínio fechado, Área de serviço, Aceita animais, Salão de festas",rio_comprido,2021-04-04 14:30:00,1.0,1.0,0,580.0,990.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498691123,https://www.vivareal.com.br/imovel/apartamento-3-quartos-rio-comprido-zona-central-rio-de-janeiro-com-garagem-90m2-aluguel-RS1300-id-2498691123/,"Apartamento com 3 Quartos para Aluguel, 90m²","Rua Haddock Lobo, 300 - Rio Comprido, Rio de Janeiro - RJ","Elevador, Condomínio fechado, Área de serviço, Playground, Salão de festas",rio_comprido,2021-04-04 14:30:00,3.0,1.0,0,1000.0,1300.0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2470231773,https://www.vivareal.com.br/imovel/apartamento-2-quartos-rio-comprido-zona-central-rio-de-janeiro-com-garagem-76m2-aluguel-RS1500-id-2470231773/,"Apartamento com 2 Quartos para Aluguel, 76m²","Rua Barão de Itapagipe, 263 - Rio Comprido, Rio de Janeiro - RJ","Elevador, Área de serviço",rio_comprido,2021-04-04 14:30:00,2.0,2.0,0,562.0,1500.0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513305987,https://www.vivareal.com.br/imovel/apartamento-2-quartos-rio-comprido-zona-central-rio-de-janeiro-com-garagem-72m2-aluguel-RS1200-id-2513305987/,"Apartamento com 2 Quartos para Aluguel, 72m²","Rio Comprido, Rio de Janeiro - RJ","Churrasqueira, Playground, Salão de festas, Interfone, Vigia",rio_comprido,2021-04-04 14:30:00,2.0,1.0,0,718.0,1200.0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2508595304,https://www.vivareal.com.br/imovel/apartamento-3-quartos-rio-comprido-zona-central-rio-de-janeiro-com-garagem-104m2-aluguel-RS1500-id-2508595304/,"Apartamento com 3 Quartos para Aluguel, 104m²","Rua do Matoso - Rio Comprido, Rio de Janeiro - RJ","Ar-condicionado, Elevador, Área de serviço, Segurança 24h, Jardim",rio_comprido,2021-04-04 14:30:00,3.0,1.0,0,900.0,1500.0,104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2513964075,https://www.vivareal.com.br/imovel/apartamento-3-quartos-rio-comprido-zona-central-rio-de-janeiro-com-garagem-76m2-aluguel-RS1400-id-2513964075/,"Apartamento com 3 Quartos para Aluguel, 76m²","Rio Comprido, Rio de Janeiro - RJ",,rio_comprido,2021-04-04 14:30:00,3.0,2.0,0,572.0,1400.0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513329422,https://www.vivareal.com.br/imovel/apartamento-2-quartos-rio-comprido-zona-central-rio-de-janeiro-com-garagem-70m2-aluguel-RS2000-id-2513329422/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua do Bispo, 94 - Rio Comprido, Rio de Janeiro - RJ","Piscina, Ar-condicionado, Churrasqueira, Elevador, Condomínio fechado",rio_comprido,2021-04-04 14:30:00,2.0,2.0,0,800.0,2000.0,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512766415,https://www.vivareal.com.br/imovel/apartamento-2-quartos-rio-comprido-zona-central-rio-de-janeiro-com-garagem-78m2-aluguel-RS1350-id-2512766415/,"Apartamento com 2 Quartos para Aluguel, 78m²","Rio Comprido, Rio de Janeiro - RJ",,rio_comprido,2021-04-04 14:30:00,2.0,1.0,0,1022.0,1350.0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512765722,https://www.vivareal.com.br/imovel/apartamento-3-quartos-rio-comprido-zona-central-rio-de-janeiro-com-garagem-72m2-aluguel-RS1400-id-2512765722/,"Apartamento com 3 Quartos para Aluguel, 72m²","Rio Comprido, Rio de Janeiro - RJ",,rio_comprido,2021-04-04 14:30:00,3.0,2.0,0,572.0,1400.0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509649220,https://www.vivareal.com.br/imovel/apartamento-2-quartos-rio-comprido-zona-central-rio-de-janeiro-57m2-aluguel-RS850-id-2509649220/,"Apartamento com 2 Quartos para Aluguel, 57m²","Rua Itapiru - Rio Comprido, Rio de Janeiro - RJ","Elevador, Área de serviço, Interfone",rio_comprido,2021-04-04 14:30:00,2.0,1.0,0,406.0,850.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493802942,https://www.vivareal.com.br/imovel/apartamento-2-quartos-rio-comprido-zona-central-rio-de-janeiro-com-garagem-80m2-aluguel-RS1900-id-2493802942/,"Apartamento com 2 Quartos para Aluguel, 80m²","Rua Santa Alexandrina, 210 - Rio Comprido, Rio de Janeiro - RJ","Elevador, Condomínio fechado, Playground, Jardim, Salão de festas",rio_comprido,2021-04-04 14:30:00,2.0,3.0,0,500.0,1900.0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2510710694,https://www.vivareal.com.br/imovel/apartamento-2-quartos-rio-comprido-zona-central-rio-de-janeiro-80m2-aluguel-RS1200-id-2510710694/,"Apartamento com 2 Quartos para Aluguel, 80m²","Avenida Paulo de Frontin, 671 - Rio Comprido, Rio de Janeiro - RJ",Elevador,rio_comprido,2021-04-04 14:30:00,2.0,2.0,0,600.0,1200.0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505512292,https://www.vivareal.com.br/imovel/apartamento-1-quartos-rio-comprido-zona-central-rio-de-janeiro-30m2-aluguel-RS600-id-2505512292/,"Apartamento com Quarto para Aluguel, 30m²","Rua Conselheiro Barros, 7 - Rio Comprido, Rio de Janeiro - RJ",Condomínio fechado,rio_comprido,2021-04-04 14:30:00,1.0,1.0,0,300.0,600.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515416892,https://www.vivareal.com.br/imovel/apartamento-1-quartos-rio-comprido-zona-central-rio-de-janeiro-45m2-aluguel-RS850-id-2515416892/,"Apartamento com Quarto para Aluguel, 45m²","Rua Itapiru, 1236 - Rio Comprido, Rio de Janeiro - RJ","Condomínio fechado, Aceita animais",rio_comprido,2021-04-04 14:30:00,1.0,1.0,0,250.0,850.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513985550,https://www.vivareal.com.br/imovel/apartamento-1-quartos-rio-comprido-zona-central-rio-de-janeiro-32m2-aluguel-RS700-id-2513985550/,"Apartamento com Quarto para Aluguel, 32m²","Praça Condessa Paulo de Frontin - Rio Comprido, Rio de Janeiro - RJ","Elevador, TV a cabo",rio_comprido,2021-04-04 14:30:00,1.0,1.0,0,400.0,700.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2490711359,https://www.vivareal.com.br/imovel/apartamento-2-quartos-rio-comprido-zona-central-rio-de-janeiro-52m2-aluguel-RS1400-id-2490711359/,"Apartamento com 2 Quartos para Aluguel, 52m²","Rua Aristides Lobo, 164 - Rio Comprido, Rio de Janeiro - RJ",,rio_comprido,2021-04-04 14:30:00,2.0,1.0,0,250.0,1400.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
